user_id,signup_date,lessons_completed,weekly_sessions,churn_probability,churned
660,2025-02-20,6,3,0.1,0
661,2025-05-27,2,0,0.8,1
662,2025-05-11,1,3,0.45000000000000007,0
663,2025-04-25,5,2,0.19999999999999996,1
664,2025-03-01,4,5,0.1,0
665,2025-04-17,3,1,0.5499999999999999,1
666,2025-02-27,9,3,0.1,0
667,2025-01-27,2,2,0.5,1
668,2025-03-16,3,4,0.1,0
669,2025-05-01,3,0,0.7,0
670,2025-03-26,7,1,0.1499999999999999,0
671,2025-01-18,5,3,0.1,0
672,2025-02-11,2,3,0.3500000000000001,0
673,2025-02-25,7,1,0.1499999999999999,1
674,2025-03-22,11,2,0.1,0
675,2025-04-16,1,3,0.45000000000000007,0
676,2025-02-22,4,3,0.15000000000000002,0
677,2025-04-03,2,2,0.5,0
678,2025-05-16,3,1,0.5499999999999999,1
679,2025-06-09,2,2,0.5,0
680,2025-05-11,7,1,0.1499999999999999,0
681,2025-04-04,5,2,0.19999999999999996,0
682,2025-04-06,3,0,0.7,1
683,2025-05-13,3,3,0.25,0
684,2025-06-25,1,0,0.9,1
685,2025-06-29,5,3,0.1,0
686,2025-06-18,6,5,0.1,0
687,2025-03-18,3,0,0.7,1
688,2025-05-17,4,5,0.1,0
689,2025-01-28,5,3,0.1,1
690,2025-01-09,6,1,0.2499999999999999,1
691,2025-02-24,1,2,0.6,0
692,2025-05-14,5,2,0.19999999999999996,0
693,2025-03-12,2,2,0.5,1
694,2025-01-14,2,5,0.1,0
695,2025-02-16,6,3,0.1,1
696,2025-04-17,8,1,0.1,0
697,2025-06-07,4,0,0.6,1
698,2025-04-28,4,2,0.30000000000000004,0
699,2025-04-16,1,2,0.6,0
700,2025-06-04,3,1,0.5499999999999999,1
701,2025-03-30,2,3,0.3500000000000001,0
702,2025-01-08,5,0,0.5,1
703,2025-06-21,2,2,0.5,0
704,2025-06-09,2,3,0.3500000000000001,0
705,2025-05-07,5,2,0.19999999999999996,0
706,2025-03-15,6,2,0.1,0
707,2025-01-24,4,2,0.30000000000000004,0
708,2025-05-03,3,2,0.3999999999999999,0
709,2025-06-05,5,1,0.35,0
710,2025-01-03,7,4,0.1,0
711,2025-03-15,4,2,0.30000000000000004,0
712,2025-06-04,7,1,0.1499999999999999,0
713,2025-05-10,10,4,0.1,1
714,2025-02-16,5,0,0.5,0
715,2025-03-23,6,3,0.1,0
716,2025-03-06,6,0,0.3999999999999999,1
717,2025-02-03,2,1,0.65,0
718,2025-05-13,4,1,0.44999999999999996,0
719,2025-01-12,4,1,0.44999999999999996,0
720,2025-05-15,5,0,0.5,0
721,2025-01-30,5,3,0.1,0
722,2025-01-01,3,3,0.25,1
723,2025-04-13,3,1,0.5499999999999999,0
724,2025-06-08,3,1,0.5499999999999999,1
725,2025-04-01,2,1,0.65,1
726,2025-06-15,5,3,0.1,0
727,2025-06-25,2,2,0.5,1
728,2025-03-27,4,4,0.1,0
729,2025-05-16,3,1,0.5499999999999999,1
730,2025-04-15,0,3,0.55,1
731,2025-03-21,3,4,0.1,0
732,2025-06-18,3,0,0.7,0
733,2025-05-03,3,0,0.7,1
734,2025-01-20,3,3,0.25,0
735,2025-04-06,6,4,0.1,0
736,2025-02-14,5,3,0.1,0
737,2025-05-29,3,2,0.3999999999999999,1
738,2025-04-25,4,5,0.1,0
739,2025-03-18,5,3,0.1,0
740,2025-04-06,4,1,0.44999999999999996,1
741,2025-05-22,5,0,0.5,0
742,2025-02-14,6,2,0.1,0
743,2025-03-08,6,4,0.1,0
744,2025-01-06,4,5,0.1,0
745,2025-04-06,3,1,0.5499999999999999,1
746,2025-06-21,7,0,0.29999999999999993,1
747,2025-04-26,5,4,0.1,1
748,2025-05-18,7,1,0.1499999999999999,0
749,2025-03-25,1,0,0.9,0
750,2025-01-16,3,3,0.25,1
751,2025-05-21,5,3,0.1,0
752,2025-04-17,3,0,0.7,1
753,2025-05-03,3,3,0.25,1
754,2025-06-27,3,0,0.7,1
755,2025-05-18,2,0,0.8,1
756,2025-01-13,1,3,0.45000000000000007,0
757,2025-01-17,8,1,0.1,0
758,2025-05-29,3,4,0.1,0
759,2025-05-26,3,4,0.1,0
760,2025-02-21,5,3,0.1,0
761,2025-04-23,2,4,0.19999999999999996,0
762,2025-03-30,2,4,0.19999999999999996,0
763,2025-02-09,6,3,0.1,0
764,2025-01-26,5,1,0.35,0
765,2025-04-03,2,2,0.5,1
766,2025-03-27,4,1,0.44999999999999996,1
767,2025-01-13,1,1,0.75,0
768,2025-03-12,6,1,0.2499999999999999,0
769,2025-03-20,3,2,0.3999999999999999,1
770,2025-02-27,6,4,0.1,0
771,2025-02-16,4,0,0.6,1
772,2025-03-12,4,3,0.15000000000000002,0
773,2025-04-05,1,0,0.9,1
774,2025-06-28,2,4,0.19999999999999996,1
775,2025-05-17,6,5,0.1,0
776,2025-02-18,5,2,0.19999999999999996,1
777,2025-06-09,3,1,0.5499999999999999,1
778,2025-02-06,1,3,0.45000000000000007,1
779,2025-06-21,1,5,0.15000000000000002,0
780,2025-05-26,1,1,0.75,1
781,2025-01-12,5,2,0.19999999999999996,0
782,2025-02-19,3,2,0.3999999999999999,0
783,2025-05-17,6,1,0.2499999999999999,0
784,2025-03-18,2,0,0.8,0
785,2025-06-22,2,3,0.3500000000000001,1
786,2025-03-27,4,4,0.1,1
787,2025-05-11,4,1,0.44999999999999996,1
788,2025-06-03,4,3,0.15000000000000002,0
789,2025-03-02,1,1,0.75,1
790,2025-01-09,5,2,0.19999999999999996,0
791,2025-04-10,2,4,0.19999999999999996,0
792,2025-06-03,4,1,0.44999999999999996,1
793,2025-04-20,6,2,0.1,0
794,2025-05-19,2,2,0.5,1
795,2025-01-09,4,2,0.30000000000000004,0
796,2025-01-16,4,0,0.6,0
797,2025-06-13,4,1,0.44999999999999996,1
798,2025-03-01,3,4,0.1,0
799,2025-02-18,6,2,0.1,0
800,2025-05-10,4,1,0.44999999999999996,1
801,2025-06-25,5,6,0.1,0
802,2025-06-13,2,2,0.5,1
803,2025-02-11,7,2,0.1,0
804,2025-02-06,3,1,0.5499999999999999,1
805,2025-05-09,4,3,0.15000000000000002,0
806,2025-03-31,2,1,0.65,0
807,2025-05-08,2,3,0.3500000000000001,1
808,2025-03-08,6,0,0.3999999999999999,0
809,2025-06-03,6,1,0.2499999999999999,0
810,2025-01-17,4,2,0.30000000000000004,1
811,2025-05-23,4,4,0.1,0
812,2025-01-24,0,1,0.85,1
813,2025-03-03,1,0,0.9,1
814,2025-04-27,5,1,0.35,1
815,2025-03-01,5,3,0.1,0
816,2025-01-02,8,1,0.1,0
817,2025-06-17,5,3,0.1,0
818,2025-05-13,5,1,0.35,0
819,2025-06-26,2,0,0.8,1
820,2025-06-05,5,1,0.35,0
821,2025-02-03,4,3,0.15000000000000002,0
822,2025-02-05,5,2,0.19999999999999996,0
823,2025-06-10,5,2,0.19999999999999996,0
824,2025-05-09,11,3,0.1,0
825,2025-05-08,6,4,0.1,0
826,2025-01-24,6,3,0.1,0
827,2025-03-31,2,3,0.3500000000000001,0
828,2025-03-10,4,1,0.44999999999999996,1
829,2025-04-10,3,1,0.5499999999999999,0
830,2025-03-06,3,2,0.3999999999999999,0
831,2025-06-04,1,1,0.75,1
832,2025-02-21,5,2,0.19999999999999996,0
833,2025-06-18,4,0,0.6,0
834,2025-02-26,1,6,0.1,0
835,2025-01-17,4,3,0.15000000000000002,0
836,2025-02-21,3,5,0.1,0
837,2025-01-21,6,3,0.1,1
838,2025-01-18,6,2,0.1,0
839,2025-03-01,7,2,0.1,0
840,2025-03-27,5,2,0.19999999999999996,0
841,2025-04-12,3,1,0.5499999999999999,1
842,2025-01-23,3,4,0.1,0
843,2025-04-13,3,1,0.5499999999999999,1
844,2025-05-20,5,0,0.5,1
845,2025-02-14,8,4,0.1,0
846,2025-04-25,2,1,0.65,1
847,2025-05-24,3,1,0.5499999999999999,0
848,2025-06-24,3,1,0.5499999999999999,0
849,2025-03-13,6,4,0.1,0
850,2025-05-14,3,1,0.5499999999999999,1
851,2025-02-23,2,0,0.8,1
852,2025-06-13,3,1,0.5499999999999999,0
853,2025-04-30,4,0,0.6,1
854,2025-06-25,9,4,0.1,0
855,2025-01-02,3,0,0.7,1
856,2025-03-29,9,1,0.1,0
857,2025-06-24,2,3,0.3500000000000001,0
858,2025-01-08,4,2,0.30000000000000004,0
859,2025-04-15,2,4,0.19999999999999996,0
860,2025-03-15,3,4,0.1,0
861,2025-03-04,5,3,0.1,0
862,2025-03-03,2,2,0.5,0
863,2025-03-25,5,3,0.1,0
864,2025-06-12,10,1,0.1,0
865,2025-03-28,3,6,0.1,0
866,2025-06-09,3,4,0.1,0
867,2025-05-31,6,4,0.1,0
868,2025-03-19,4,1,0.44999999999999996,0
869,2025-02-28,0,5,0.25,0
870,2025-04-09,1,3,0.45000000000000007,0
871,2025-01-07,3,2,0.3999999999999999,0
872,2025-04-22,5,3,0.1,0
873,2025-01-28,2,2,0.5,0
874,2025-03-18,3,6,0.1,0
875,2025-05-03,5,4,0.1,0
876,2025-03-09,8,0,0.19999999999999996,1
877,2025-05-31,12,4,0.1,0
878,2025-01-27,0,0,0.9,1
879,2025-06-27,4,0,0.6,0
880,2025-05-08,6,1,0.2499999999999999,0
881,2025-04-11,6,1,0.2499999999999999,0
882,2025-02-19,6,1,0.2499999999999999,0
883,2025-01-26,4,5,0.1,0
884,2025-06-22,2,4,0.19999999999999996,0
885,2025-04-20,5,2,0.19999999999999996,0
886,2025-04-23,8,2,0.1,0
887,2025-05-01,3,2,0.3999999999999999,1
888,2025-03-26,1,3,0.45000000000000007,0
889,2025-04-23,4,3,0.15000000000000002,1
890,2025-02-15,7,0,0.29999999999999993,0
891,2025-04-11,7,2,0.1,0
892,2025-01-19,4,0,0.6,1
893,2025-03-28,8,4,0.1,0
894,2025-03-05,4,1,0.44999999999999996,0
895,2025-01-03,7,2,0.1,0
896,2025-01-13,5,3,0.1,0
897,2025-04-20,3,1,0.5499999999999999,0
898,2025-03-21,4,4,0.1,0
899,2025-03-31,7,1,0.1499999999999999,0
900,2025-03-24,2,4,0.19999999999999996,1
901,2025-06-11,6,4,0.1,0
902,2025-05-12,7,2,0.1,1
903,2025-05-19,6,1,0.2499999999999999,0
904,2025-01-06,3,1,0.5499999999999999,0
905,2025-04-15,5,2,0.19999999999999996,0
906,2025-06-12,5,5,0.1,1
907,2025-01-22,5,6,0.1,1
908,2025-05-11,2,2,0.5,1
909,2025-04-30,3,0,0.7,0
910,2025-06-05,5,2,0.19999999999999996,0
911,2025-01-22,3,4,0.1,0
912,2025-04-20,5,0,0.5,1
913,2025-06-26,4,2,0.30000000000000004,1
914,2025-06-08,7,0,0.29999999999999993,0
915,2025-05-28,8,3,0.1,0
916,2025-03-29,8,0,0.19999999999999996,0
917,2025-02-26,3,4,0.1,0
918,2025-05-05,4,3,0.15000000000000002,0
919,2025-05-03,4,2,0.30000000000000004,1
920,2025-03-16,7,3,0.1,0
921,2025-04-30,6,1,0.2499999999999999,1
922,2025-05-21,2,2,0.5,0
923,2025-04-22,1,3,0.45000000000000007,0
924,2025-03-23,2,4,0.19999999999999996,0
925,2025-01-18,3,2,0.3999999999999999,1
926,2025-03-08,2,2,0.5,0
927,2025-06-18,3,2,0.3999999999999999,0
928,2025-01-08,4,2,0.30000000000000004,1
929,2025-04-02,4,2,0.30000000000000004,1
930,2025-02-25,2,2,0.5,1
931,2025-02-12,5,1,0.35,0
932,2025-04-27,6,5,0.1,0
933,2025-06-15,1,1,0.75,1
934,2025-05-13,4,4,0.1,0
935,2025-03-19,4,3,0.15000000000000002,0
936,2025-04-18,5,0,0.5,0
937,2025-02-13,4,4,0.1,0
938,2025-02-26,5,1,0.35,1
939,2025-01-12,6,4,0.1,0
940,2025-03-31,3,1,0.5499999999999999,1
941,2025-02-28,6,1,0.2499999999999999,1
942,2025-02-13,1,3,0.45000000000000007,0
943,2025-01-24,5,3,0.1,0
944,2025-04-29,8,2,0.1,0
945,2025-01-31,3,3,0.25,1
946,2025-05-09,4,1,0.44999999999999996,1
947,2025-03-04,5,0,0.5,1
948,2025-03-19,4,4,0.1,0
949,2025-04-15,11,1,0.1,0
950,2025-06-21,5,1,0.35,0
951,2025-04-14,0,1,0.85,1
952,2025-05-30,3,1,0.5499999999999999,0
953,2025-01-19,4,3,0.15000000000000002,0
954,2025-06-05,5,2,0.19999999999999996,0
955,2025-03-25,6,1,0.2499999999999999,0
956,2025-04-05,5,1,0.35,0
957,2025-02-06,5,2,0.19999999999999996,0
958,2025-03-18,2,1,0.65,0
959,2025-03-06,7,2,0.1,0
960,2025-05-15,9,3,0.1,0
961,2025-04-07,1,0,0.9,1
962,2025-02-23,5,4,0.1,0
963,2025-03-06,6,2,0.1,0
964,2025-02-08,5,1,0.35,1
965,2025-05-14,4,2,0.30000000000000004,0
966,2025-03-07,4,3,0.15000000000000002,0
967,2025-02-11,5,0,0.5,0
968,2025-02-21,7,3,0.1,0
969,2025-04-24,2,2,0.5,0
970,2025-05-10,4,1,0.44999999999999996,0
971,2025-05-02,2,1,0.65,0
972,2025-06-21,4,4,0.1,0
973,2025-04-03,3,1,0.5499999999999999,0
974,2025-01-17,6,3,0.1,0
975,2025-05-12,7,3,0.1,0
976,2025-06-07,3,2,0.3999999999999999,1
977,2025-01-23,7,0,0.29999999999999993,0
978,2025-05-13,4,5,0.1,0
979,2025-05-18,4,1,0.44999999999999996,1
980,2025-05-28,4,1,0.44999999999999996,1
981,2025-05-26,4,4,0.1,0
982,2025-01-16,5,1,0.35,0
983,2025-05-13,2,3,0.3500000000000001,1
984,2025-04-10,5,2,0.19999999999999996,0
985,2025-06-20,6,2,0.1,0
986,2025-01-10,7,0,0.29999999999999993,0
987,2025-02-16,3,3,0.25,1
988,2025-01-24,4,1,0.44999999999999996,0
989,2025-05-18,2,2,0.5,1
990,2025-05-17,6,0,0.3999999999999999,0
991,2025-03-04,5,1,0.35,1
992,2025-02-18,3,1,0.5499999999999999,0
993,2025-03-27,3,2,0.3999999999999999,1
994,2025-02-28,5,1,0.35,0
995,2025-03-27,3,3,0.25,0
996,2025-06-29,6,1,0.2499999999999999,0
997,2025-03-21,5,2,0.19999999999999996,0
998,2025-01-12,6,2,0.1,0
999,2025-06-29,1,1,0.75,1
1000,2025-05-08,2,3,0.3500000000000001,0
1001,2025-05-26,5,2,0.19999999999999996,0
1002,2025-05-17,8,4,0.1,1
1003,2025-03-11,2,2,0.5,1
1004,2025-01-10,6,1,0.2499999999999999,0
1005,2025-01-25,4,2,0.30000000000000004,0
1006,2025-01-28,3,1,0.5499999999999999,1
1007,2025-05-04,6,1,0.2499999999999999,0
1008,2025-06-22,3,4,0.1,0
1009,2025-04-04,1,3,0.45000000000000007,1
1010,2025-05-20,2,0,0.8,1
1011,2025-02-24,1,1,0.75,1
1012,2025-05-02,6,1,0.2499999999999999,0
1013,2025-05-01,6,3,0.1,0
1014,2025-04-16,4,3,0.15000000000000002,0
1015,2025-06-15,2,3,0.3500000000000001,1
1016,2025-02-08,6,2,0.1,0
1017,2025-06-25,3,5,0.1,0
1018,2025-02-01,3,4,0.1,0
1019,2025-06-21,2,2,0.5,0
1020,2025-05-01,5,4,0.1,0
1021,2025-04-19,8,2,0.1,0
1022,2025-04-29,4,5,0.1,0
1023,2025-03-21,0,1,0.85,1
1024,2025-04-01,7,2,0.1,0
1025,2025-01-26,9,3,0.1,0
1026,2025-01-13,5,3,0.1,0
1027,2025-01-05,3,4,0.1,0
1028,2025-05-23,6,2,0.1,1
1029,2025-04-21,6,1,0.2499999999999999,1
1030,2025-05-22,6,1,0.2499999999999999,0
1031,2025-02-13,0,2,0.7,1
1032,2025-01-16,4,3,0.15000000000000002,0
1033,2025-06-07,5,6,0.1,0
1034,2025-05-17,8,1,0.1,0
1035,2025-04-08,1,3,0.45000000000000007,1
1036,2025-02-14,1,0,0.9,1
1037,2025-01-10,6,4,0.1,0
1038,2025-02-28,6,3,0.1,0
1039,2025-02-22,1,3,0.45000000000000007,0
1040,2025-01-17,4,2,0.30000000000000004,1
1041,2025-05-03,7,1,0.1499999999999999,0
1042,2025-02-08,3,1,0.5499999999999999,1
1043,2025-06-15,6,2,0.1,0
1044,2025-06-21,3,2,0.3999999999999999,1
1045,2025-04-16,3,3,0.25,1
1046,2025-03-04,9,2,0.1,0
1047,2025-03-28,2,6,0.1,0
1048,2025-01-18,6,2,0.1,0
1049,2025-05-11,3,1,0.5499999999999999,0
1050,2025-01-16,4,2,0.30000000000000004,1
1051,2025-01-18,7,2,0.1,0
1052,2025-04-16,6,2,0.1,0
1053,2025-04-25,5,5,0.1,0
1054,2025-03-17,5,3,0.1,0
1055,2025-06-13,5,1,0.35,1
1056,2025-04-06,4,2,0.30000000000000004,1
1057,2025-05-30,5,1,0.35,0
1058,2025-06-29,4,3,0.15000000000000002,0
1059,2025-01-04,0,3,0.55,1
1060,2025-03-02,3,1,0.5499999999999999,1
1061,2025-02-10,4,3,0.15000000000000002,0
1062,2025-01-07,5,2,0.19999999999999996,0
1063,2025-01-30,6,4,0.1,0
1064,2025-04-03,6,2,0.1,0
1065,2025-05-08,4,4,0.1,0
1066,2025-02-13,4,3,0.15000000000000002,0
1067,2025-06-23,3,0,0.7,0
1068,2025-04-09,2,2,0.5,1
1069,2025-05-19,5,1,0.35,0
1070,2025-02-17,2,2,0.5,0
1071,2025-02-07,6,2,0.1,1
1072,2025-04-02,7,3,0.1,1
1073,2025-06-17,4,2,0.30000000000000004,0
1074,2025-03-19,1,3,0.45000000000000007,0
1075,2025-01-05,8,2,0.1,0
1076,2025-04-10,7,0,0.29999999999999993,1
1077,2025-06-29,1,0,0.9,1
1078,2025-05-13,6,4,0.1,0
1079,2025-01-08,2,4,0.19999999999999996,0
1080,2025-04-02,5,1,0.35,1
1081,2025-02-25,3,3,0.25,0
1082,2025-05-19,7,4,0.1,0
1083,2025-05-16,6,2,0.1,0
1084,2025-06-18,3,5,0.1,0
1085,2025-05-26,4,0,0.6,0
1086,2025-01-18,4,3,0.15000000000000002,0
1087,2025-05-22,4,1,0.44999999999999996,1
1088,2025-06-14,7,3,0.1,0
1089,2025-04-04,4,2,0.30000000000000004,0
1090,2025-01-25,5,1,0.35,1
1091,2025-04-20,3,0,0.7,1
1092,2025-02-06,7,0,0.29999999999999993,0
1093,2025-01-06,3,1,0.5499999999999999,1
1094,2025-03-09,1,4,0.30000000000000004,0
1095,2025-02-26,2,0,0.8,1
1096,2025-01-24,5,2,0.19999999999999996,0
1097,2025-02-27,3,3,0.25,0
1098,2025-05-26,6,2,0.1,0
1099,2025-05-24,3,0,0.7,0
1100,2025-04-19,3,2,0.3999999999999999,1
1101,2025-03-20,0,0,0.9,1
1102,2025-04-07,3,2,0.3999999999999999,0
1103,2025-03-23,4,3,0.15000000000000002,0
1104,2025-05-09,3,3,0.25,0
1105,2025-05-03,10,2,0.1,1
1106,2025-03-01,5,3,0.1,0
1107,2025-05-31,6,1,0.2499999999999999,0
1108,2025-01-24,3,3,0.25,0
1109,2025-06-19,1,2,0.6,1
1110,2025-06-13,6,1,0.2499999999999999,0
1111,2025-04-08,3,2,0.3999999999999999,1
1112,2025-02-20,6,0,0.3999999999999999,0
1113,2025-01-12,2,5,0.1,0
1114,2025-03-10,6,1,0.2499999999999999,0
1115,2025-03-09,4,1,0.44999999999999996,1
1116,2025-02-03,4,2,0.30000000000000004,0
1117,2025-04-16,3,1,0.5499999999999999,0
1118,2025-02-17,3,3,0.25,0
1119,2025-02-05,3,1,0.5499999999999999,1
1120,2025-05-11,6,0,0.3999999999999999,0
1121,2025-05-03,3,2,0.3999999999999999,1
1122,2025-06-04,4,2,0.30000000000000004,1
1123,2025-02-22,3,3,0.25,0
1124,2025-04-03,3,5,0.1,0
1125,2025-04-27,3,4,0.1,0
1126,2025-06-22,8,0,0.19999999999999996,0
1127,2025-02-07,5,4,0.1,1
1128,2025-02-18,4,1,0.44999999999999996,0
1129,2025-02-15,3,5,0.1,0
1130,2025-01-30,1,2,0.6,0
1131,2025-06-18,7,1,0.1499999999999999,0
1132,2025-02-09,2,0,0.8,0
1133,2025-02-05,5,1,0.35,0
1134,2025-04-14,5,1,0.35,1
1135,2025-02-26,6,1,0.2499999999999999,0
1136,2025-02-03,8,1,0.1,0
1137,2025-02-26,8,5,0.1,0
1138,2025-01-21,5,1,0.35,0
1139,2025-04-01,6,1,0.2499999999999999,1
1140,2025-03-04,3,1,0.5499999999999999,0
1141,2025-03-25,3,5,0.1,1
1142,2025-05-27,2,1,0.65,1
1143,2025-01-22,2,2,0.5,0
1144,2025-01-19,4,1,0.44999999999999996,1
1145,2025-06-03,5,5,0.1,0
1146,2025-04-27,4,2,0.30000000000000004,0
1147,2025-05-05,6,1,0.2499999999999999,0
1148,2025-04-25,3,2,0.3999999999999999,1
1149,2025-02-11,2,3,0.3500000000000001,0
1150,2025-04-28,5,1,0.35,0
1151,2025-02-20,3,1,0.5499999999999999,1
1152,2025-02-03,9,3,0.1,0
1153,2025-05-24,1,0,0.9,1
1154,2025-02-04,5,3,0.1,0
1155,2025-02-22,1,0,0.9,1
1156,2025-01-22,7,1,0.1499999999999999,0
1157,2025-01-11,5,0,0.5,0
1158,2025-02-19,6,1,0.2499999999999999,0
1159,2025-03-20,5,4,0.1,0
1160,2025-01-12,6,3,0.1,0
1161,2025-06-07,5,2,0.19999999999999996,0
1162,2025-05-01,3,3,0.25,1
1163,2025-06-18,3,2,0.3999999999999999,0
1164,2025-03-16,2,2,0.5,0
1165,2025-03-16,3,3,0.25,0
1166,2025-03-17,7,0,0.29999999999999993,0
1167,2025-02-20,6,0,0.3999999999999999,1
1168,2025-05-03,6,4,0.1,1
1169,2025-02-24,5,2,0.19999999999999996,0
1170,2025-02-27,2,1,0.65,1
1171,2025-03-03,10,5,0.1,0
1172,2025-04-15,1,1,0.75,0
1173,2025-05-11,6,5,0.1,0
1174,2025-05-13,1,4,0.30000000000000004,1
1175,2025-05-06,9,1,0.1,0
1176,2025-05-28,4,0,0.6,1
1177,2025-02-20,5,1,0.35,0
1178,2025-06-17,4,0,0.6,1
1179,2025-05-08,4,3,0.15000000000000002,0
1180,2025-01-26,5,2,0.19999999999999996,0
1181,2025-06-01,7,0,0.29999999999999993,0
1182,2025-01-05,4,1,0.44999999999999996,0
1183,2025-06-11,6,1,0.2499999999999999,0
1184,2025-05-16,4,3,0.15000000000000002,0
1185,2025-01-01,4,1,0.44999999999999996,0
1186,2025-05-21,5,0,0.5,0
1187,2025-06-28,3,1,0.5499999999999999,1
1188,2025-02-23,4,3,0.15000000000000002,1
1189,2025-02-08,5,1,0.35,0
1190,2025-04-26,3,1,0.5499999999999999,0
1191,2025-06-08,9,0,0.1,0
1192,2025-01-20,6,2,0.1,0
1193,2025-04-20,6,2,0.1,0
1194,2025-02-20,2,0,0.8,1
1195,2025-05-30,3,2,0.3999999999999999,1
1196,2025-04-17,4,4,0.1,0
1197,2025-04-01,8,2,0.1,1
1198,2025-06-09,6,1,0.2499999999999999,0
1199,2025-03-03,7,1,0.1499999999999999,0
1200,2025-03-31,1,2,0.6,1
1201,2025-04-08,7,1,0.1499999999999999,0
1202,2025-03-17,2,1,0.65,1
1203,2025-05-17,5,1,0.35,0
1204,2025-01-06,5,1,0.35,1
1205,2025-04-15,5,3,0.1,0
1206,2025-06-01,3,1,0.5499999999999999,0
1207,2025-05-08,3,2,0.3999999999999999,0
1208,2025-05-26,2,1,0.65,1
1209,2025-01-02,7,0,0.29999999999999993,1
1210,2025-05-23,2,0,0.8,1
1211,2025-03-27,4,3,0.15000000000000002,0
1212,2025-04-03,4,0,0.6,1
1213,2025-05-22,5,1,0.35,0
1214,2025-05-15,2,1,0.65,1
1215,2025-06-27,4,1,0.44999999999999996,0
1216,2025-03-21,3,2,0.3999999999999999,0
1217,2025-02-16,4,3,0.15000000000000002,0
1218,2025-06-19,7,0,0.29999999999999993,1
1219,2025-01-27,5,1,0.35,0
1220,2025-02-03,3,1,0.5499999999999999,0
1221,2025-03-31,4,4,0.1,0
1222,2025-04-24,3,2,0.3999999999999999,0
1223,2025-04-01,3,2,0.3999999999999999,0
1224,2025-05-02,7,1,0.1499999999999999,0
1225,2025-04-25,1,0,0.9,1
1226,2025-03-27,4,1,0.44999999999999996,1
1227,2025-03-05,6,1,0.2499999999999999,0
1228,2025-03-28,2,0,0.8,1
1229,2025-03-04,4,2,0.30000000000000004,1
1230,2025-05-27,8,2,0.1,0
1231,2025-04-21,4,2,0.30000000000000004,1
1232,2025-06-05,4,2,0.30000000000000004,1
1233,2025-03-22,3,0,0.7,1
1234,2025-04-12,4,1,0.44999999999999996,1
1235,2025-01-01,7,0,0.29999999999999993,0
1236,2025-03-04,1,1,0.75,0
1237,2025-03-26,3,4,0.1,0
1238,2025-01-09,3,4,0.1,0
1239,2025-01-03,3,3,0.25,1
1240,2025-05-13,4,1,0.44999999999999996,0
1241,2025-05-09,4,5,0.1,0
1242,2025-04-29,5,1,0.35,1
1243,2025-01-08,4,3,0.15000000000000002,0
1244,2025-05-06,6,0,0.3999999999999999,1
1245,2025-01-17,7,2,0.1,0
1246,2025-05-18,3,2,0.3999999999999999,1
1247,2025-01-09,4,0,0.6,1
1248,2025-02-21,2,1,0.65,1
1249,2025-05-18,2,1,0.65,0
1250,2025-03-23,3,3,0.25,1
1251,2025-01-09,5,0,0.5,0
1252,2025-06-26,7,2,0.1,0
1253,2025-05-05,3,2,0.3999999999999999,0
1254,2025-04-08,5,1,0.35,0
1255,2025-03-22,4,2,0.30000000000000004,1
1256,2025-02-04,5,3,0.1,0
1257,2025-01-20,2,4,0.19999999999999996,0
1258,2025-04-22,7,0,0.29999999999999993,1
1259,2025-02-02,8,2,0.1,0
1260,2025-01-26,0,3,0.55,1
1261,2025-05-17,4,4,0.1,0
1262,2025-02-16,3,2,0.3999999999999999,1
1263,2025-03-13,5,2,0.19999999999999996,1
1264,2025-03-21,7,0,0.29999999999999993,0
1265,2025-03-11,3,2,0.3999999999999999,1
1266,2025-04-25,2,2,0.5,1
1267,2025-06-18,0,1,0.85,1
1268,2025-05-26,2,3,0.3500000000000001,1
1269,2025-06-06,2,2,0.5,0
1270,2025-01-31,0,4,0.4,0
1271,2025-06-08,8,1,0.1,0
1272,2025-05-16,5,2,0.19999999999999996,1
1273,2025-05-24,4,5,0.1,1
1274,2025-06-04,4,2,0.30000000000000004,0
1275,2025-02-15,4,0,0.6,1
1276,2025-04-07,5,4,0.1,0
1277,2025-05-07,6,2,0.1,0
1278,2025-05-19,1,3,0.45000000000000007,0
1279,2025-05-30,7,3,0.1,0
1280,2025-02-22,6,0,0.3999999999999999,1
1281,2025-01-06,5,3,0.1,0
1282,2025-04-01,0,2,0.7,1
1283,2025-06-04,2,1,0.65,1
1284,2025-05-01,1,2,0.6,0
1285,2025-04-28,1,2,0.6,0
1286,2025-06-10,2,6,0.1,0
1287,2025-05-25,3,5,0.1,0
1288,2025-02-04,6,7,0.1,0
1289,2025-02-19,5,3,0.1,0
1290,2025-05-27,5,1,0.35,1
1291,2025-06-14,6,0,0.3999999999999999,0
1292,2025-06-15,3,2,0.3999999999999999,1
1293,2025-06-27,7,3,0.1,0
1294,2025-03-06,2,2,0.5,0
1295,2025-05-07,2,2,0.5,0
1296,2025-04-30,6,1,0.2499999999999999,0
1297,2025-05-18,5,1,0.35,0
1298,2025-01-14,5,0,0.5,0
1299,2025-06-18,4,5,0.1,0
1300,2025-06-22,1,0,0.9,1
1301,2025-02-28,5,4,0.1,0
1302,2025-04-23,2,1,0.65,1
1303,2025-03-03,5,5,0.1,0
1304,2025-03-25,9,2,0.1,0
1305,2025-05-05,4,5,0.1,0
1306,2025-04-11,5,0,0.5,0
1307,2025-05-09,2,2,0.5,0
